timestamp,source,dist_front,dist_left,dist_right,speed_left,speed_right,action,confidence,decision_source,cycle,steps_l,steps_r,notes
2026-01-27T05:08:02.979181,SIM,382.0,390.0,374.1,100,100,FORWARD,1.931,NPZ,1,0,0,x:525;y:925
2026-01-27T05:08:03.599058,SIM,381.4,390.0,372.8,100,100,FORWARD,2.327,NPZ,2,0,0,x:526;y:925
2026-01-27T05:08:03.912432,SIM,380.9,390.0,371.8,100,100,FORWARD,2.327,NPZ,3,0,0,x:527;y:926
2026-01-27T05:08:04.232866,SIM,380.4,390.0,370.7,100,100,FORWARD,2.326,NPZ,4,0,0,x:528;y:926
2026-01-27T05:08:04.537109,SIM,379.9,390.0,369.8,100,100,FORWARD,2.326,NPZ,5,0,0,x:529;y:927
2026-01-27T05:08:04.853470,SIM,379.4,390.0,368.8,100,100,FORWARD,2.326,NPZ,6,0,0,x:530;y:927
2026-01-27T05:08:05.157279,SIM,378.9,390.0,367.8,100,100,FORWARD,2.326,NPZ,7,0,0,x:531;y:927
2026-01-27T05:08:05.459606,SIM,378.4,390.0,366.9,100,100,FORWARD,2.326,NPZ,8,0,0,x:532;y:928
2026-01-27T05:08:05.776187,SIM,377.9,390.0,365.8,100,100,FORWARD,2.326,NPZ,9,0,0,x:533;y:928
2026-01-27T05:08:06.083547,SIM,377.5,390.0,364.9,100,100,FORWARD,2.326,NPZ,10,0,0,x:534;y:928
2026-01-27T05:08:06.390234,SIM,377.0,390.0,364.0,100,100,FORWARD,2.326,NPZ,11,0,0,x:535;y:929
2026-01-27T05:08:06.701352,SIM,376.5,390.0,362.9,100,100,FORWARD,2.325,NPZ,12,0,0,x:536;y:929
2026-01-27T05:08:07.022500,SIM,376.0,390.0,361.9,100,100,FORWARD,2.325,NPZ,13,0,0,x:537;y:930
2026-01-27T05:08:07.322577,SIM,375.5,390.0,361.0,100,100,FORWARD,2.325,NPZ,14,0,0,x:538;y:930
2026-01-27T05:08:07.630286,SIM,375.0,390.0,359.9,100,100,FORWARD,2.325,NPZ,15,0,0,x:539;y:930
2026-01-27T05:08:07.944022,SIM,374.5,390.0,359.0,100,100,FORWARD,2.325,NPZ,16,0,0,x:540;y:931
2026-01-27T05:08:08.256702,SIM,374.0,390.0,358.0,100,100,FORWARD,2.325,NPZ,17,0,0,x:541;y:931
2026-01-27T05:08:08.575141,SIM,373.5,390.0,357.0,100,100,FORWARD,2.324,NPZ,18,0,0,x:542;y:931
2026-01-27T05:08:08.885073,SIM,373.0,390.0,356.1,100,100,FORWARD,2.324,NPZ,19,0,0,x:543;y:932
2026-01-27T05:08:09.194691,SIM,372.4,389.6,355.1,100,100,FORWARD,2.324,NPZ,20,0,0,x:543;y:932
2026-01-27T05:08:09.516695,SIM,371.3,388.5,354.1,100,100,FORWARD,2.324,NPZ,21,0,0,x:544;y:933
2026-01-27T05:08:09.839458,SIM,370.3,387.4,353.2,100,100,FORWARD,2.324,NPZ,22,0,0,x:545;y:933
2026-01-27T05:08:10.157687,SIM,369.3,386.4,352.2,100,100,FORWARD,2.324,NPZ,23,0,0,x:546;y:933
2026-01-27T05:08:10.476355,SIM,368.2,385.3,351.2,100,100,FORWARD,2.324,NPZ,24,0,0,x:547;y:934
2026-01-27T05:08:10.791258,SIM,367.2,384.2,350.2,100,100,FORWARD,2.324,NPZ,25,0,0,x:548;y:934
2026-01-27T05:08:11.105338,SIM,366.2,383.2,349.3,100,100,FORWARD,2.324,NPZ,26,0,0,x:549;y:934
2026-01-27T05:08:11.418275,SIM,365.2,382.2,348.3,100,100,FORWARD,2.324,NPZ,27,0,0,x:550;y:935
2026-01-27T05:08:11.733076,SIM,364.3,381.1,347.4,100,100,FORWARD,2.324,NPZ,28,0,0,x:551;y:935
2026-01-27T05:08:12.037823,SIM,363.3,380.1,346.4,100,100,FORWARD,2.324,NPZ,29,0,0,x:552;y:935
2026-01-27T05:08:12.355705,SIM,362.2,379.0,345.4,100,100,FORWARD,2.324,NPZ,30,0,0,x:553;y:936
2026-01-27T05:08:12.666540,SIM,361.2,377.9,344.5,100,100,FORWARD,2.324,NPZ,31,0,0,x:554;y:936
2026-01-27T05:08:12.979666,SIM,360.2,376.9,343.5,100,100,FORWARD,2.324,NPZ,32,0,0,x:555;y:937
2026-01-27T05:08:13.292382,SIM,359.2,375.8,342.6,100,100,FORWARD,2.324,NPZ,33,0,0,x:556;y:937
2026-01-27T05:08:13.595274,SIM,358.3,374.9,341.7,100,100,FORWARD,2.324,NPZ,34,0,0,x:557;y:937
2026-01-27T05:08:13.899885,SIM,357.3,373.9,340.8,100,100,FORWARD,2.324,NPZ,35,0,0,x:557;y:938
2026-01-27T05:08:14.214432,SIM,356.3,372.8,339.8,100,100,FORWARD,2.324,NPZ,36,0,0,x:558;y:938
2026-01-27T05:08:14.535937,SIM,355.3,371.8,338.9,100,100,FORWARD,2.324,NPZ,37,0,0,x:559;y:938
2026-01-27T05:08:14.844768,SIM,354.3,370.7,337.9,100,100,FORWARD,2.323,NPZ,38,0,0,x:560;y:939
2026-01-27T05:08:15.163807,SIM,353.3,369.7,337.0,101,100,FORWARD,2.323,NPZ,39,0,0,x:561;y:939
2026-01-27T05:08:15.483682,SIM,352.3,368.7,336.0,101,100,FORWARD,2.323,NPZ,40,0,0,x:562;y:939
2026-01-27T05:08:15.791165,SIM,351.3,367.6,335.1,101,100,FORWARD,2.323,NPZ,41,0,0,x:563;y:940
2026-01-27T05:08:16.091312,SIM,350.4,366.7,334.2,101,100,FORWARD,2.323,NPZ,42,0,0,x:564;y:940
2026-01-27T05:08:16.411342,SIM,349.4,365.6,333.2,102,100,FORWARD,2.323,NPZ,43,0,0,x:565;y:940
2026-01-27T05:08:16.721507,SIM,348.4,364.6,332.3,102,100,FORWARD,2.323,NPZ,44,0,0,x:566;y:941
2026-01-27T05:08:17.029070,SIM,347.5,363.6,331.4,103,100,FORWARD,2.323,NPZ,45,0,0,x:567;y:941
2026-01-27T05:08:17.354332,SIM,346.5,362.6,330.5,104,100,FORWARD,2.323,NPZ,46,0,0,x:567;y:941
2026-01-27T05:08:17.666226,SIM,345.5,361.6,329.5,104,100,FORWARD,2.323,NPZ,47,0,0,x:568;y:942
2026-01-27T05:08:17.989588,SIM,344.5,360.5,328.6,105,100,FORWARD,2.323,NPZ,48,0,0,x:569;y:942
2026-01-27T05:08:18.304802,SIM,343.6,359.5,327.6,106,100,FORWARD,2.322,NPZ,49,0,0,x:570;y:943
2026-01-27T05:08:18.627992,SIM,342.6,358.4,326.7,106,100,FORWARD,2.322,NPZ,50,0,0,x:571;y:943
2026-01-27T05:08:18.930902,SIM,341.6,357.5,325.8,107,100,FORWARD,2.322,NPZ,51,0,0,x:572;y:943
2026-01-27T05:08:19.239539,SIM,340.7,356.5,324.9,107,100,FORWARD,2.322,NPZ,52,0,0,x:573;y:944
2026-01-27T05:08:19.560898,SIM,339.7,355.4,323.9,107,100,FORWARD,2.322,NPZ,53,0,0,x:574;y:944
2026-01-27T05:08:19.870664,SIM,338.7,354.4,323.0,107,99,FORWARD,2.322,NPZ,54,0,0,x:575;y:944
2026-01-27T05:08:20.186457,SIM,337.6,353.3,321.9,106,99,FORWARD,2.321,NPZ,55,0,0,x:576;y:945
2026-01-27T05:08:20.497439,SIM,336.6,352.2,321.0,105,98,FORWARD,2.321,NPZ,56,0,0,x:577;y:945
2026-01-27T05:08:20.816567,SIM,335.6,351.2,320.0,104,97,FORWARD,2.321,NPZ,57,0,0,x:578;y:945
2026-01-27T05:08:21.118622,SIM,334.6,350.1,319.1,103,96,FORWARD,2.458,NPZ,58,0,0,x:579;y:946
2026-01-27T05:08:21.431848,SIM,333.6,349.1,318.1,102,96,FORWARD,2.458,NPZ,59,0,0,x:579;y:946
2026-01-27T05:08:21.739161,SIM,332.6,348.1,317.2,101,96,FORWARD,2.458,NPZ,60,0,0,x:580;y:946
2026-01-27T05:08:22.062475,SIM,331.6,347.0,316.2,100,96,FORWARD,2.459,NPZ,61,0,0,x:581;y:947
2026-01-27T05:08:22.374577,SIM,330.6,345.9,315.2,99,96,FORWARD,2.459,NPZ,62,0,0,x:582;y:947
2026-01-27T05:08:22.685398,SIM,329.6,344.9,314.3,99,96,FORWARD,2.459,NPZ,63,0,0,x:583;y:948
2026-01-27T05:08:23.005621,SIM,328.5,343.8,313.3,98,97,FORWARD,2.459,NPZ,64,0,0,x:584;y:948
2026-01-27T05:08:23.318289,SIM,327.5,342.7,312.3,98,97,FORWARD,2.460,NPZ,65,0,0,x:585;y:948
2026-01-27T05:08:23.630010,SIM,326.5,341.7,311.4,98,98,FORWARD,2.460,NPZ,66,0,0,x:586;y:949
2026-01-27T05:08:23.937221,SIM,325.5,340.6,310.4,97,98,FORWARD,2.460,NPZ,67,0,0,x:587;y:949
2026-01-27T05:08:24.249870,SIM,324.5,339.6,309.5,97,98,FORWARD,2.460,NPZ,68,0,0,x:588;y:949
2026-01-27T05:08:24.564137,SIM,323.5,338.6,308.5,97,99,FORWARD,2.461,NPZ,69,0,0,x:589;y:950
2026-01-27T05:08:24.881458,SIM,322.5,337.5,307.5,97,99,FORWARD,2.461,NPZ,70,0,0,x:590;y:950
2026-01-27T05:08:25.194768,SIM,321.5,336.4,306.6,96,99,FORWARD,2.461,NPZ,71,0,0,x:591;y:950
2026-01-27T05:08:25.509841,SIM,320.5,335.4,305.6,96,99,FORWARD,2.461,NPZ,72,0,0,x:592;y:951
2026-01-27T05:08:25.815010,SIM,319.5,334.3,304.7,96,100,FORWARD,1.467,NPZ,73,0,0,x:593;y:951
2026-01-27T05:08:26.427960,SIM,316.1,330.7,301.4,96,100,FORWARD,1.483,NPZ,74,0,0,x:595;y:952
2026-01-27T05:08:26.736725,SIM,314.2,328.8,299.7,96,100,FORWARD,1.484,NPZ,75,0,0,x:596;y:953
2026-01-27T05:08:27.039872,SIM,312.4,326.8,298.0,96,100,FORWARD,1.484,NPZ,76,0,0,x:597;y:953
2026-01-27T05:08:27.351896,SIM,310.5,324.8,296.2,96,100,FORWARD,1.485,NPZ,77,0,0,x:598;y:953
2026-01-27T05:08:27.671051,SIM,308.5,322.7,294.3,96,100,FORWARD,1.485,NPZ,78,0,0,x:600;y:954
2026-01-27T05:08:27.990220,SIM,306.7,320.8,292.6,97,100,FORWARD,1.486,NPZ,79,0,0,x:601;y:954
