timestamp,source,dist_front,dist_left,dist_right,speed_left,speed_right,action,confidence,decision_source,cycle,steps_l,steps_r,notes
2026-01-28T21:35:22.876358,SIM,342.4,297.7,387.0,100,100,FORWARD,2.017,NPZ,1,0,0,x:525;y:925
2026-01-28T21:35:23.487373,SIM,340.6,294.1,387.0,100,100,FORWARD,2.420,NPZ,2,0,0,x:522;y:925
2026-01-28T21:35:23.795545,SIM,339.2,291.4,387.0,100,100,FORWARD,2.418,NPZ,3,0,0,x:519;y:925
2026-01-28T21:35:24.106668,SIM,337.8,288.6,387.0,100,100,FORWARD,2.416,NPZ,4,0,0,x:517;y:925
2026-01-28T21:35:24.440257,SIM,336.3,285.7,387.0,100,100,FORWARD,2.414,NPZ,5,0,0,x:514;y:925
2026-01-28T21:35:24.743959,SIM,335.0,282.9,387.0,100,100,FORWARD,2.411,NPZ,6,0,0,x:512;y:925
2026-01-28T21:35:25.060966,SIM,333.6,280.2,387.0,100,100,FORWARD,2.409,NPZ,7,0,0,x:509;y:925
2026-01-28T21:35:25.369833,SIM,332.2,277.4,387.0,100,100,FORWARD,2.407,NPZ,8,0,0,x:507;y:925
2026-01-28T21:35:25.689156,SIM,331.2,275.3,387.0,100,100,FORWARD,2.405,NPZ,9,0,0,x:504;y:925
2026-01-28T21:35:26.013230,SIM,331.2,275.4,387.0,100,100,FORWARD,2.405,NPZ,10,0,0,x:502;y:925
2026-01-28T21:35:26.324556,SIM,331.2,275.4,387.0,100,100,FORWARD,2.405,NPZ,11,0,0,x:499;y:925
2026-01-28T21:35:26.638951,SIM,331.2,275.4,387.0,100,100,FORWARD,2.405,NPZ,12,0,0,x:497;y:925
2026-01-28T21:35:26.953421,SIM,331.2,275.4,387.0,100,100,FORWARD,2.405,NPZ,13,0,0,x:494;y:925
2026-01-28T21:35:27.274626,SIM,331.2,275.4,387.0,100,100,FORWARD,2.405,NPZ,14,0,0,x:491;y:925
2026-01-28T21:35:27.581619,SIM,331.2,275.5,387.0,100,100,FORWARD,2.405,NPZ,15,0,0,x:489;y:925
2026-01-28T21:35:27.898020,SIM,331.2,275.5,387.0,100,100,FORWARD,2.405,NPZ,16,0,0,x:486;y:925
2026-01-28T21:35:28.219433,SIM,331.2,275.5,387.0,100,100,FORWARD,2.405,NPZ,17,0,0,x:484;y:925
2026-01-28T21:35:28.530250,SIM,331.3,275.5,387.0,100,100,FORWARD,2.405,NPZ,18,0,0,x:481;y:925
2026-01-28T21:35:28.843934,SIM,331.3,275.5,387.0,100,100,FORWARD,2.405,NPZ,19,0,0,x:479;y:925
2026-01-28T21:35:29.144761,SIM,331.3,275.5,387.0,100,100,FORWARD,2.405,NPZ,20,0,0,x:476;y:925
2026-01-28T21:35:29.457319,SIM,331.3,275.6,387.0,100,100,FORWARD,2.405,NPZ,21,0,0,x:474;y:925
2026-01-28T21:35:29.775285,SIM,331.3,275.6,387.0,100,100,FORWARD,2.405,NPZ,22,0,0,x:471;y:925
2026-01-28T21:35:30.077780,SIM,331.3,275.6,387.0,100,100,FORWARD,2.405,NPZ,23,0,0,x:469;y:925
2026-01-28T21:35:30.391849,SIM,331.3,275.6,387.0,100,100,FORWARD,2.405,NPZ,24,0,0,x:466;y:925
2026-01-28T21:35:30.701360,SIM,331.3,275.6,387.0,100,100,FORWARD,2.405,NPZ,25,0,0,x:464;y:925
2026-01-28T21:35:31.001684,SIM,331.3,275.6,387.0,100,100,FORWARD,2.405,NPZ,26,0,0,x:461;y:925
2026-01-28T21:35:31.315682,SIM,331.3,275.7,387.0,100,100,FORWARD,2.405,NPZ,27,0,0,x:459;y:925
2026-01-28T21:35:31.623980,SIM,331.3,275.7,387.0,100,100,FORWARD,2.405,NPZ,28,0,0,x:456;y:925
2026-01-28T21:35:31.946533,SIM,387.0,387.0,387.0,100,100,FORWARD,2.325,NPZ,29,0,0,x:454;y:925
2026-01-28T21:35:32.257263,SIM,387.0,387.0,387.0,100,100,FORWARD,2.325,NPZ,30,0,0,x:451;y:925
2026-01-28T21:35:32.557398,SIM,387.0,387.0,387.0,100,100,FORWARD,2.325,NPZ,31,0,0,x:449;y:925
2026-01-28T21:35:32.863431,SIM,387.0,387.0,387.0,100,100,FORWARD,2.325,NPZ,32,0,0,x:446;y:925
2026-01-28T21:35:33.180574,SIM,387.0,387.0,387.0,100,100,FORWARD,2.325,NPZ,33,0,0,x:444;y:925
2026-01-28T21:35:33.484734,SIM,387.0,387.0,387.0,100,100,FORWARD,2.325,NPZ,34,0,0,x:441;y:925
2026-01-28T21:35:33.804753,SIM,387.0,387.0,387.0,100,100,FORWARD,2.325,NPZ,35,0,0,x:439;y:925
2026-01-28T21:35:34.127143,SIM,387.0,387.0,387.0,100,100,FORWARD,2.325,NPZ,36,0,0,x:436;y:925
2026-01-28T21:35:34.440342,SIM,387.0,387.0,387.0,100,100,FORWARD,2.325,NPZ,37,0,0,x:434;y:925
2026-01-28T21:35:34.754031,SIM,387.0,387.0,387.0,100,100,FORWARD,2.325,NPZ,38,0,0,x:432;y:925
2026-01-28T21:35:35.054334,SIM,387.0,387.0,387.0,101,100,FORWARD,2.325,NPZ,39,0,0,x:429;y:925
2026-01-28T21:35:35.374846,SIM,387.0,387.0,387.0,101,100,FORWARD,2.325,NPZ,40,0,0,x:427;y:925
2026-01-28T21:35:35.695917,SIM,387.0,387.0,387.0,101,100,FORWARD,2.325,NPZ,41,0,0,x:424;y:925
2026-01-28T21:35:36.011113,SIM,387.0,387.0,387.0,101,100,FORWARD,2.325,NPZ,42,0,0,x:422;y:925
2026-01-28T21:35:36.312530,SIM,386.9,386.9,386.9,102,100,FORWARD,2.325,NPZ,43,0,0,x:420;y:925
2026-01-28T21:35:36.627048,SIM,384.6,384.6,384.6,102,100,FORWARD,2.325,NPZ,44,0,0,x:418;y:925
2026-01-28T21:35:36.931397,SIM,382.3,382.3,382.3,103,100,FORWARD,2.325,NPZ,45,0,0,x:415;y:925
2026-01-28T21:35:37.238129,SIM,380.0,380.0,380.0,104,100,FORWARD,2.325,NPZ,46,0,0,x:413;y:925
2026-01-28T21:35:37.539096,SIM,377.7,377.7,377.7,104,100,FORWARD,2.325,NPZ,47,0,0,x:411;y:925
2026-01-28T21:35:37.849106,SIM,375.2,375.2,375.2,105,100,FORWARD,2.325,NPZ,48,0,0,x:408;y:925
2026-01-28T21:35:38.168478,SIM,372.7,372.7,372.7,106,100,FORWARD,2.325,NPZ,49,0,0,x:406;y:925
2026-01-28T21:35:38.481256,SIM,370.2,370.2,370.2,106,100,FORWARD,2.325,NPZ,50,0,0,x:403;y:925
2026-01-28T21:35:38.783639,SIM,367.9,367.9,367.9,107,100,FORWARD,2.325,NPZ,51,0,0,x:401;y:925
2026-01-28T21:35:39.105859,SIM,365.4,365.4,365.4,107,100,FORWARD,2.325,NPZ,52,0,0,x:398;y:925
2026-01-28T21:35:39.419167,SIM,362.9,362.9,363.0,107,100,FORWARD,2.325,NPZ,53,0,0,x:396;y:925
2026-01-28T21:35:39.740672,SIM,360.4,360.4,360.5,107,99,FORWARD,2.325,NPZ,54,0,0,x:393;y:925
2026-01-28T21:35:40.046616,SIM,358.1,358.1,358.2,106,99,FORWARD,2.325,NPZ,55,0,0,x:391;y:925
2026-01-28T21:35:40.362779,SIM,355.7,355.6,355.7,105,98,FORWARD,2.325,NPZ,56,0,0,x:389;y:925
2026-01-28T21:35:40.673025,SIM,353.4,353.3,353.4,104,97,FORWARD,2.324,NPZ,57,0,0,x:386;y:925
2026-01-28T21:35:41.009073,SIM,350.9,350.8,350.9,103,96,FORWARD,2.324,NPZ,58,0,0,x:384;y:925
2026-01-28T21:35:41.327445,SIM,348.4,348.4,348.4,102,96,FORWARD,2.324,NPZ,59,0,0,x:381;y:925
2026-01-28T21:35:41.636018,SIM,346.1,346.1,346.1,101,96,FORWARD,2.324,NPZ,60,0,0,x:379;y:925
2026-01-28T21:35:41.955420,SIM,343.6,343.6,343.6,100,96,FORWARD,2.323,NPZ,61,0,0,x:377;y:925
2026-01-28T21:35:42.264897,SIM,341.3,341.3,341.3,99,96,FORWARD,2.323,NPZ,62,0,0,x:374;y:925
2026-01-28T21:35:42.565686,SIM,339.0,339.0,339.0,99,96,FORWARD,2.323,NPZ,63,0,0,x:372;y:925
2026-01-28T21:35:42.890243,SIM,336.5,336.5,336.5,98,97,FORWARD,2.322,NPZ,64,0,0,x:369;y:925
2026-01-28T21:35:43.193469,SIM,334.2,334.2,334.2,98,97,FORWARD,2.322,NPZ,65,0,0,x:367;y:925
2026-01-28T21:35:43.518849,SIM,331.7,331.7,331.7,98,98,FORWARD,2.321,NPZ,66,0,0,x:365;y:925
2026-01-28T21:35:43.843652,SIM,329.2,329.2,329.2,97,98,FORWARD,2.321,NPZ,67,0,0,x:362;y:925
2026-01-28T21:35:44.154996,SIM,326.9,326.9,326.9,97,98,FORWARD,2.320,NPZ,68,0,0,x:360;y:924
2026-01-28T21:35:44.469285,SIM,324.4,324.4,324.4,97,99,FORWARD,2.319,NPZ,69,0,0,x:357;y:924
2026-01-28T21:35:44.780880,SIM,322.1,322.1,322.1,97,99,FORWARD,2.319,NPZ,70,0,0,x:355;y:924
2026-01-28T21:35:45.085967,SIM,319.8,319.8,319.8,96,99,FORWARD,1.468,NPZ,71,0,0,x:353;y:924
2026-01-28T21:35:45.704828,SIM,313.4,313.4,313.5,96,99,FORWARD,1.486,NPZ,72,0,0,x:346;y:924
2026-01-28T21:35:46.010500,SIM,310.1,310.1,310.2,96,100,FORWARD,1.487,NPZ,73,0,0,x:343;y:924
2026-01-28T21:35:46.332094,SIM,306.8,306.8,306.9,96,100,FORWARD,1.488,NPZ,74,0,0,x:340;y:924
2026-01-28T21:35:46.650129,SIM,303.5,303.4,303.6,96,100,FORWARD,1.488,NPZ,75,0,0,x:336;y:924
