timestamp,source,dist_front,dist_left,dist_right,speed_left,speed_right,action,confidence,decision_source,cycle,steps_l,steps_r,notes
2026-01-27T05:19:40.120993,SIM,325.1,285.5,364.6,100,100,FORWARD,2.022,NPZ,1,0,0,x:525;y:925
2026-01-27T05:19:40.728604,SIM,322.8,283.4,362.1,100,100,FORWARD,2.433,NPZ,2,0,0,x:527;y:927
2026-01-27T05:19:41.049879,SIM,320.9,281.7,360.1,100,100,FORWARD,2.433,NPZ,3,0,0,x:529;y:928
2026-01-27T05:19:41.361668,SIM,319.1,280.1,358.1,100,100,FORWARD,1.448,NPZ,4,0,0,x:530;y:929
2026-01-27T05:19:41.965367,SIM,314.6,275.9,353.2,100,100,FORWARD,1.468,NPZ,5,0,0,x:534;y:932
2026-01-27T05:19:42.269093,SIM,312.4,273.9,350.8,100,100,FORWARD,1.468,NPZ,6,0,0,x:536;y:933
2026-01-27T05:19:42.571651,SIM,310.0,271.7,348.2,100,100,FORWARD,1.469,NPZ,7,0,0,x:539;y:935
2026-01-27T05:19:42.889234,SIM,307.6,269.6,345.6,100,100,FORWARD,1.469,NPZ,8,0,0,x:541;y:936
2026-01-27T05:19:43.201920,SIM,305.4,267.5,343.3,100,100,FORWARD,1.470,NPZ,9,0,0,x:543;y:938
2026-01-27T05:19:43.517194,SIM,303.0,265.4,340.7,100,100,FORWARD,1.470,NPZ,10,0,0,x:545;y:939
2026-01-27T05:19:43.818866,SIM,300.8,263.4,338.3,100,100,FORWARD,1.471,NPZ,11,0,0,x:547;y:941
2026-01-27T05:19:44.134426,SIM,298.4,261.2,335.7,100,100,FORWARD,1.471,NPZ,12,0,0,x:549;y:942
2026-01-27T05:19:44.445226,SIM,296.1,259.0,333.1,100,100,FORWARD,1.472,NPZ,13,0,0,x:551;y:944
2026-01-27T05:19:44.764082,SIM,293.7,256.8,330.5,100,100,FORWARD,1.472,NPZ,14,0,0,x:553;y:946
2026-01-27T05:19:45.083330,SIM,336.2,344.5,328.0,100,100,FORWARD,2.351,NPZ,15,0,0,x:555;y:947
2026-01-27T05:19:45.688984,SIM,330.7,339.2,322.2,100,100,FORWARD,2.355,NPZ,16,0,0,x:560;y:950
2026-01-27T05:19:46.010322,SIM,327.6,336.3,318.8,100,100,FORWARD,2.488,NPZ,17,0,0,x:562;y:952
2026-01-27T05:19:46.327557,SIM,324.7,333.7,315.6,100,100,FORWARD,2.488,NPZ,18,0,0,x:564;y:953
2026-01-27T05:19:46.640822,SIM,321.8,331.1,312.4,100,100,FORWARD,2.488,NPZ,19,0,0,x:566;y:955
2026-01-27T05:19:46.952694,SIM,318.9,328.5,309.3,100,100,FORWARD,1.488,NPZ,20,0,0,x:568;y:956
2026-01-27T05:19:47.568680,SIM,312.4,322.6,302.2,100,100,FORWARD,1.489,NPZ,21,0,0,x:573;y:960
2026-01-27T05:19:47.884515,SIM,309.4,319.9,299.0,100,100,FORWARD,1.490,NPZ,22,0,0,x:575;y:961
2026-01-27T05:19:48.190818,SIM,306.5,317.2,295.8,100,100,FORWARD,1.490,NPZ,23,0,0,x:577;y:963
2026-01-27T05:19:48.504169,SIM,303.4,314.4,292.3,100,100,FORWARD,1.491,NPZ,24,0,0,x:579;y:964
2026-01-27T05:19:48.825324,SIM,300.2,311.5,288.9,100,100,FORWARD,1.491,NPZ,25,0,0,x:581;y:966
2026-01-27T05:19:49.132557,SIM,297.3,308.9,285.7,100,100,FORWARD,1.492,NPZ,26,0,0,x:583;y:968
2026-01-27T05:19:49.447960,SIM,294.1,306.0,282.2,100,100,FORWARD,1.492,NPZ,27,0,0,x:586;y:969
2026-01-27T05:19:49.751819,SIM,291.2,303.4,279.0,100,100,FORWARD,1.492,NPZ,28,0,0,x:588;y:971
2026-01-27T05:19:50.061487,SIM,288.3,300.7,275.8,100,100,FORWARD,1.493,NPZ,29,0,0,x:590;y:972
2026-01-27T05:19:50.377219,SIM,285.1,297.8,272.4,100,100,FORWARD,1.493,NPZ,30,0,0,x:592;y:974
2026-01-27T05:19:50.678452,SIM,282.2,295.2,269.2,100,100,FORWARD,1.493,NPZ,31,0,0,x:594;y:975
2026-01-27T05:19:50.999527,SIM,279.0,292.3,265.8,100,100,FORWARD,1.493,NPZ,32,0,0,x:596;y:977
2026-01-27T05:19:51.311689,SIM,276.1,289.5,262.8,100,100,FORWARD,1.493,NPZ,33,0,0,x:599;y:979
2026-01-27T05:19:51.629900,SIM,273.6,286.6,260.6,100,100,FORWARD,1.493,NPZ,34,0,0,x:601;y:980
2026-01-27T05:19:51.951760,SIM,271.1,283.8,258.5,100,100,FORWARD,1.493,NPZ,35,0,0,x:603;y:982
2026-01-27T05:19:52.253891,SIM,268.8,281.1,256.4,100,100,FORWARD,1.493,NPZ,36,0,0,x:605;y:984
2026-01-27T05:19:52.563629,SIM,266.2,278.2,254.3,100,100,FORWARD,1.493,NPZ,37,0,0,x:608;y:985
2026-01-27T05:19:52.882511,SIM,263.7,275.4,252.1,100,100,FORWARD,1.493,NPZ,38,0,0,x:610;y:987
2026-01-27T05:19:53.195120,SIM,261.2,272.5,249.9,101,100,FORWARD,1.493,NPZ,39,0,0,x:612;y:989
2026-01-27T05:19:53.504391,SIM,258.7,269.7,247.7,101,100,FORWARD,1.492,NPZ,40,0,0,x:614;y:990
2026-01-27T05:19:53.804486,SIM,256.4,267.0,245.7,101,100,FORWARD,1.492,NPZ,41,0,0,x:616;y:992
2026-01-27T05:19:54.125572,SIM,253.8,264.1,243.5,101,100,FORWARD,1.492,NPZ,42,0,0,x:619;y:993
2026-01-27T05:19:54.439578,SIM,251.3,261.3,241.4,102,100,FORWARD,1.491,NPZ,43,0,0,x:621;y:995
2026-01-27T05:19:54.745013,SIM,249.0,258.6,239.3,102,100,FORWARD,1.491,NPZ,44,0,0,x:623;y:997
2026-01-27T05:19:55.049306,SIM,246.6,256.0,237.3,103,100,FORWARD,1.490,NPZ,45,0,0,x:625;y:998
2026-01-27T05:19:55.358004,SIM,244.1,253.1,235.1,104,100,FORWARD,1.490,NPZ,46,0,0,x:627;y:1000
2026-01-27T05:19:55.658952,SIM,241.8,250.5,233.1,104,100,FORWARD,1.489,NPZ,47,0,0,x:629;y:1001
2026-01-27T05:19:55.971406,SIM,239.3,247.6,231.0,105,100,FORWARD,1.488,NPZ,48,0,0,x:632;y:1003
2026-01-27T05:19:56.285994,SIM,236.5,244.7,228.3,106,100,FORWARD,1.487,NPZ,49,0,0,x:634;y:1005
2026-01-27T05:19:56.604581,SIM,233.6,241.9,225.2,106,100,FORWARD,1.486,NPZ,50,0,0,x:636;y:1006
2026-01-27T05:19:56.924327,SIM,230.6,239.0,222.1,107,100,FORWARD,1.485,NPZ,51,0,0,x:639;y:1008
2026-01-27T05:19:57.249353,SIM,227.6,236.2,219.0,107,100,FORWARD,1.483,NPZ,52,0,0,x:641;y:1009
2026-01-27T05:19:57.556464,SIM,224.6,233.3,216.0,107,100,FORWARD,1.481,NPZ,53,0,0,x:643;y:1011
2026-01-27T05:19:57.862690,SIM,221.9,230.6,213.1,107,99,FORWARD,2.471,NPZ,54,0,0,x:645;y:1013
2026-01-27T05:19:58.475497,SIM,216.2,226.5,205.8,106,99,FORWARD,2.476,NPZ,55,0,0,x:650;y:1016
2026-01-27T05:19:58.784814,SIM,213.6,225.1,202.1,105,98,FORWARD,2.477,NPZ,56,0,0,x:652;y:1018
2026-01-27T05:19:59.103192,SIM,210.8,223.5,198.2,120,120,TURN_LEFT,1.000,MANEUVER,57,0,0,x:654;y:1019
2026-01-27T05:19:59.710139,SIM,208.6,223.9,193.2,120,40,TURN_LEFT,1.000,MANEUVER,58,0,0,x:657;y:1021
2026-01-27T05:20:00.315254,SIM,275.2,361.9,188.4,100,100,FORWARD,1.000,MANEUVER,59,0,0,x:659;y:1022
2026-01-27T05:20:00.924387,SIM,274.6,357.0,192.1,120,120,TURN_LEFT,1.000,MANEUVER,60,0,0,x:663;y:1024
2026-01-27T05:20:01.526301,SIM,270.0,354.5,185.6,100,100,FORWARD,1.000,MANEUVER,61,0,0,x:666;y:1026
2026-01-27T05:20:02.130208,SIM,263.7,349.4,178.1,120,120,TURN_LEFT,1.000,MANEUVER,62,0,0,x:671;y:1028
2026-01-27T05:20:02.749319,SIM,260.3,346.7,174.0,100,100,FORWARD,1.000,MANEUVER,63,0,0,x:673;y:1029
2026-01-27T05:20:03.369139,SIM,254.2,341.5,166.9,120,120,TURN_LEFT,1.000,MANEUVER,64,0,0,x:679;y:1031
2026-01-27T05:20:03.971388,SIM,251.4,339.0,163.9,100,100,FORWARD,1.000,MANEUVER,65,0,0,x:681;y:1032
2026-01-27T05:20:04.588361,SIM,247.2,333.8,160.6,120,120,TURN_LEFT,1.000,MANEUVER,66,0,0,x:686;y:1035
2026-01-27T05:20:05.204599,SIM,245.0,331.2,158.8,100,100,FORWARD,1.000,MANEUVER,67,0,0,x:689;y:1036
2026-01-27T05:20:05.827237,SIM,240.7,326.0,155.5,120,120,TURN_LEFT,1.000,MANEUVER,68,0,0,x:694;y:1038
2026-01-27T05:20:06.427997,SIM,238.6,323.5,153.8,100,100,FORWARD,1.000,MANEUVER,69,0,0,x:697;y:1039
