timestamp,source,dist_front,dist_left,dist_right,speed_left,speed_right,action,confidence,decision_source,cycle,notes
2026-01-26T19:39:13.392932,SIM,373.7,380.0,367.4,120,120,FORWARD,1.035,NPZ,2,x:700;y:400
2026-01-26T19:39:13.779700,SIM,373.4,380.0,366.8,120,120,FORWARD,1.247,NPZ,3,x:700;y:400
2026-01-26T19:39:14.082565,SIM,373.1,380.0,366.2,120,120,FORWARD,1.245,NPZ,4,x:699;y:401
2026-01-26T19:39:14.395012,SIM,372.8,380.0,365.6,120,120,FORWARD,1.246,NPZ,5,x:698;y:401
2026-01-26T19:39:14.712973,SIM,372.5,380.0,365.0,120,120,FORWARD,1.247,NPZ,6,x:698;y:402
2026-01-26T19:39:15.027704,SIM,372.2,380.0,364.4,120,120,FORWARD,1.247,NPZ,7,x:697;y:402
2026-01-26T19:39:15.343462,SIM,371.9,380.0,363.7,120,120,FORWARD,1.247,NPZ,1,x:697;y:402
2026-01-26T19:39:15.645614,SIM,371.5,380.0,363.1,120,120,FORWARD,1.246,NPZ,2,x:696;y:403
2026-01-26T19:39:15.960836,SIM,371.2,380.0,362.4,120,120,FORWARD,1.246,NPZ,3,x:696;y:403
2026-01-26T19:39:16.261044,SIM,370.9,380.0,361.8,120,120,FORWARD,1.247,NPZ,4,x:695;y:404
2026-01-26T19:39:16.565056,SIM,370.6,380.0,361.2,120,120,FORWARD,1.246,NPZ,5,x:695;y:404
2026-01-26T19:39:16.867593,SIM,370.3,380.0,360.5,120,120,FORWARD,1.248,NPZ,6,x:694;y:404
2026-01-26T19:39:17.169022,SIM,370.0,380.0,359.9,120,120,FORWARD,1.245,NPZ,7,x:694;y:405
2026-01-26T19:39:17.473714,SIM,369.6,380.0,359.3,120,120,FORWARD,1.247,NPZ,1,x:693;y:405
2026-01-26T19:39:17.790708,SIM,369.3,380.0,358.7,120,120,FORWARD,1.247,NPZ,2,x:693;y:406
2026-01-26T19:39:18.093680,SIM,369.0,380.0,358.0,120,120,FORWARD,1.247,NPZ,3,x:692;y:406
2026-01-26T19:39:18.396852,SIM,368.7,380.0,357.4,120,120,FORWARD,1.243,NPZ,4,x:691;y:407
2026-01-26T19:39:18.711418,SIM,368.4,380.0,356.8,120,120,FORWARD,1.242,NPZ,5,x:691;y:407
2026-01-26T19:39:19.013386,SIM,368.1,380.0,356.1,120,120,FORWARD,1.252,NPZ,6,x:690;y:407
2026-01-26T19:39:19.314199,SIM,367.8,380.0,355.5,120,120,FORWARD,1.239,NPZ,7,x:690;y:408
2026-01-26T19:39:19.631182,SIM,367.4,380.0,354.8,120,120,FORWARD,1.247,NPZ,1,x:689;y:408
2026-01-26T19:39:19.948620,SIM,367.1,380.0,354.2,120,120,FORWARD,1.254,NPZ,2,x:689;y:409
2026-01-26T19:39:20.249627,SIM,366.8,380.0,353.6,120,120,FORWARD,1.244,NPZ,3,x:688;y:409
2026-01-26T19:39:20.566215,SIM,366.4,380.0,352.9,120,120,FORWARD,1.249,NPZ,4,x:688;y:410
2026-01-26T19:39:20.882820,SIM,366.1,380.0,352.2,120,120,FORWARD,1.233,NPZ,5,x:687;y:410
2026-01-26T19:39:21.196580,SIM,365.8,380.0,351.6,120,120,FORWARD,1.246,NPZ,6,x:686;y:410
2026-01-26T19:39:21.501946,SIM,365.5,380.0,351.0,120,120,FORWARD,1.234,NPZ,7,x:686;y:411
2026-01-26T19:39:21.815559,SIM,365.2,380.0,350.4,120,120,FORWARD,1.245,NPZ,1,x:685;y:411
2026-01-26T19:39:22.116794,SIM,364.9,380.0,349.8,120,120,FORWARD,1.243,NPZ,2,x:685;y:412
